OTUS	1000	10C2	338b	402	407	413	427	459	482	486	494	59C2	600	601	605	609	610	611	615	618	624	628	629	632	640	647	648	653	654	655	661	666b	671	679	680	681	685	699	703	704	705	707	710	802	804	807	809	818	820	823	829	830	841	845	846	848
Y_OTU_150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	5
Y_OTU_151	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_152	28	5	50	0	8	5	0	0	0	12	0	0	1	14	43	14	129	144	0	0	0	0	0	0	7	6	0	0	25	0	0	16	1000	81	28	57	0	0	0	5	0	72	14	13	134	0	173	0	0	0	0	0	55	64	277	0
Y_OTU_153	0	2	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	18	0	0
Y_OTU_154	0	0	0	108	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_157	0	0	73	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_158	2	0	0	10	0	7	0	10	0	0	25	5	0	0	9	0	7	34	0	6	8	0	20	3	0	4	0	0	1	0	0	0	3	2	0	3	0	0	0	5	0	0	3	2	0	0	70	0	31	18	0	0	0	0	0	0
Y_OTU_159	0	0	14	50	0	1	0	0	0	0	0	0	0	66	0	14	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	50	14	0	0	0	0	0	0	0	55	0	0	1	0	0	0	0	1
