repseq	OTUS	domain	phylum	class	order	family	genus
118|457	OTU_699	acteria	Actinobacteria	Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria
118|490	OTU_151	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
118|522	OTU_697	acteria	Proteobacteria	etaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas
118|593	OTU_700	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
118|621	OTU_702	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
118|645	OTU_703	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
118|665	OTU_695	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Oxalobacteraceae	Herbaspirillum
118|670	OTU_701	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
118|695	OTU_706	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia
118|720	OTU_694	acteria	Proteobacteria	Gammaproteobacteria	Chromatiales	unclassified_Chromatiales	unclassified_Chromatiales
118|854	OTU_696	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	unclassified_Microbacteriaceae
118|954	OTU_693	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
118|984	OTU_692	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
137|1027	OTU_717	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	unclassified_Acetobacteraceae
137|1145	OTU_721	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Kytococcus
137|1151	OTU_715	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Soonwooa
137|1158	OTU_716	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
137|1166	OTU_712	acteria	Acidobacteria	Acidobacteria_Gp4	unclassified_Acidobacteria_Gp4	unclassified_Acidobacteria_Gp4	Aridibacter
137|1211	OTU_732	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto
137|1261	OTU_726	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Streptophyta
137|1307	OTU_728	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
137|1380	OTU_3626	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
137|1419	OTU_727	acteria	Acidobacteria	Acidobacteria_Gp6	unclassified_Acidobacteria_Gp6	unclassified_Acidobacteria_Gp6	Gp6
137|1446	OTU_718	acteria	Firmicutes	acilli	acillales	Staphylococcaceae	Jeotgalicoccus
137|1457	OTU_722	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis
137|1500	OTU_708	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_Sphingomonadaceae
137|1512	OTU_729	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	unclassified_Microbacteriaceae
137|266	OTU_711	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Soonwooa
137|286	OTU_719	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
137|446	OTU_720	acteria	Acidobacteria	Acidobacteria_Gp16	unclassified_Acidobacteria_Gp16	unclassified_Acidobacteria_Gp16	Gp16
137|477	OTU_733	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
137|611	OTU_724	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	unclassified_Parachlamydiaceae
137|646	OTU_3663	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
137|729	OTU_723	acteria	acteroidetes	acteroidia	acteroidales	acteroidaceae	acteroides
137|730	OTU_725	acteria	Proteobacteria	etaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified_Rhodocyclaceae
137|755	OTU_731	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter
137|778	OTU_730	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Curtobacterium
137|914	OTU_710	acteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
137|917	OTU_709	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	unclassified_Sphingobacteriaceae
137|926	OTU_714	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unclassified_Rhodospirillales	Reyranella
137|929	OTU_713	acteria	Verrucomicrobia	Spartobacteria	unclassified_Spartobacteria	unclassified_Spartobacteria	Spartobacteria_genera_incertae_sedis
137|940	OTU_152	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unclassified_Rhizobiales	unclassified_Rhizobiales
141|1025	OTU_747	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
141|1044	OTU_740	acteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
141|1048	OTU_741	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter
141|1074	OTU_3319	acteria	Firmicutes	acilli	acillales	Paenibacillaceae 1	Saccharibacillus
141|1192	OTU_739	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
141|1198	OTU_738	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales
141|1215	OTU_156	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
141|1260	OTU_737	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto
141|1336	OTU_746	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Chlorophyta
141|1356	OTU_749	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Streptophyta
141|1384	OTU_750	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	unclassified_Planctomycetaceae
141|1453	OTU_742	acteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
141|1456	OTU_743	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
141|1501	OTU_159	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiaceae	Cupriavidus
141|1511	OTU_736	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma
141|1560	OTU_748	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
141|1597	OTU_3318	acteria	Firmicutes	acilli	Lactobacillales	Streptococcaceae	Lactococcus
141|183	OTU_3611	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
141|252	OTU_735	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Diplorickettsia
141|327	OTU_751	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
141|415	OTU_744	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
141|443	OTU_155	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
141|537	OTU_153	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
141|551	OTU_745	acteria	Actinobacteria	Actinobacteria	Actinomycetales	ogoriellaceae	Georgenia
141|553	OTU_734	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter
141|572	OTU_157	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
141|611	OTU_3612	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
141|773	OTU_158	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
141|858	OTU_752	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter
141|990	OTU_154	acteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
142|109	OTU_757	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
142|127	OTU_767	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
142|128	OTU_771	acteria	Proteobacteria	etaproteobacteria	Rhodocyclales	Rhodocyclaceae	Uliginosibacterium
142|155	OTU_762	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
142|184	OTU_3322	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	unclassified_Porphyromonadaceae
142|198	OTU_770	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
142|21	OTU_763	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
142|257	OTU_772	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Oxalobacteraceae	Undibacterium
142|35	OTU_3320	acteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae
142|374	OTU_758	acteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_incertae_sedis	Gynuella
142|383	OTU_3546	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
142|389	OTU_57	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
142|433	OTU_3628	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
142|449	OTU_756	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Cryptomonadaceae
142|453	OTU_759	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
142|493	OTU_768	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Comamonadaceae	Polaromonas
142|583	OTU_161	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
142|592	OTU_769	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Asaia
142|600	OTU_764	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
142|625	OTU_753	acteria	acteroidetes	acteroidia	acteroidales	acteroidaceae	acteroides
142|627	OTU_160	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	unclassified_Chloroplast
142|63	OTU_760	acteria	acteroidetes	Cytophagia	Cytophagales	unclassified_Cytophagales	Chryseolinea
142|679	OTU_3323	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	acillariophyta
142|695	OTU_765	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula
142|698	OTU_766	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	unclassified_Saprospiraceae
142|714	OTU_755	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	unclassified_Cytophagaceae
142|728	OTU_754	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
142|751	OTU_3321	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XI	Tissierella
142|95	OTU_761	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	acillariophyta
144|1035	OTU_780	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
144|1159	OTU_791	acteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae
144|1336	OTU_773	acteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium III
144|1337	OTU_7	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
144|1428	OTU_787	acteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
144|1637	OTU_777	acteria	Firmicutes	acilli	acillales	acillaceae 1	unclassified_acillaceae 1
144|1745	OTU_775	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
144|1747	OTU_776	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
144|1788	OTU_3325	acteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus
144|1814	OTU_3324	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XI	Anaerococcus
144|1879	OTU_3326	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XI	Finegoldia
144|1883	OTU_788	acteria	Firmicutes	acilli	acillales	acillales_Incertae Sedis X	Thermicanus
144|1904	OTU_792	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
144|1929	OTU_778	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
144|2047	OTU_3629	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
144|2079	OTU_3644	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
144|2091	OTU_784	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium
144|2115	OTU_782	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
144|2162	OTU_789	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
144|2483	OTU_3328	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Nitrospirillum
144|2565	OTU_790	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	unclassified_Pseudomonadaceae
144|2594	OTU_774	acteria	acteroidetes	acteroidia	acteroidales	Prevotellaceae	Prevotella
144|2658	OTU_165	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
144|2674	OTU_163	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
144|2677	OTU_781	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
144|2761	OTU_164	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
144|2931	OTU_779	acteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
144|299	OTU_3695	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
144|3023	OTU_3327	acteria	Proteobacteria	etaproteobacteria	urkholderiales	unclassified_urkholderiales	unclassified_urkholderiales
144|3061	OTU_794	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Streptophyta
144|3071	OTU_162	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
144|3213	OTU_786	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Fulvimarina
144|3228	OTU_785	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura
144|352	OTU_3664	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
144|36	OTU_783	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinotignum
144|774	OTU_3613	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
144|844	OTU_793	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
144|895	OTU_27	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
147|1047	OTU_825	acteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	unclassified_Aeromonadaceae
147|1144	OTU_3329	acteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
147|1153	OTU_805	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Nakamurellaceae	Nakamurella
147|1157	OTU_806	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium XlVb
147|1311	OTU_813	acteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
147|1382	OTU_3645	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
147|1386	OTU_801	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
147|1446	OTU_823	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	unclassified_Flavobacteriaceae
147|1467	OTU_3596	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root
147|1484	OTU_817	acteria	Cyanobacteria/Chloroplast	Cyanobacteria	unclassified_Cyanobacteria	Family I	GpI
147|1553	OTU_809	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
147|1647	OTU_827	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
147|1760	OTU_797	acteria	Proteobacteria	etaproteobacteria	Neisseriales	Neisseriaceae	unclassified_Neisseriaceae
147|1764	OTU_796	acteria	Actinobacteria	Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria
147|1934	OTU_821	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
147|2091	OTU_3330	acteria	acteroidetes	acteroidia	acteroidales	Prevotellaceae	Paraprevotella
147|2128	OTU_820	acteria	Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes
147|2217	OTU_167	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
147|2269	OTU_169	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Oxalobacteraceae	Massilia
147|2282	OTU_815	acteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
147|2316	OTU_795	acteria	Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes
147|2357	OTU_804	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata
147|2385	OTU_811	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Comamonadaceae	Polaromonas
147|2415	OTU_798	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	unclassified_Streptomycetaceae
